tagname	cur_value	time	gw
SA6750-DNTS-414B	83431.5820554024	2026-01-13 01:07:00.213	1
SA6750-DNTS-414C	93962.0446941447	2026-01-13 01:07:00.213	1
SA6750-DNTS-418A	46212.125835184	2026-01-13 01:07:00.213	1
SA6750-DNTS-418B	56454.2527092211	2026-01-13 01:07:00.213	1
SA6750-DNTS-418C	17629.6469830006	2026-01-13 01:07:00.213	1
SA6750-EFR-414A	26955.424392282	2026-01-13 01:07:00.213	1
SA6750-EFR-414B	79931.0237179146	2026-01-13 01:07:00.213	1
SA6750-EFR-414C	89527.6556750344	2026-01-13 01:07:00.213	1
SA6750-EFR-418A	98551.226912451	2026-01-13 01:07:00.213	1
SA6750-EFR-418B	31425.1095021994	2026-01-13 01:07:00.213	1
SA6750-EFR-418C	55677.400241203	2026-01-13 01:07:00.213	1
SA6750-FRS-414A	96284.4816078774	2026-01-13 01:07:00.213	1
SA6750-FRS-414B	60499.6953073785	2026-01-13 01:07:00.213	1
SA6750-FRS-414C	99195.3940586505	2026-01-13 01:07:00.213	1
SA6750-FRS-418A	56851.339082992	2026-01-13 01:07:00.213	1
SA6750-FRS-418B	84238.5097682097	2026-01-13 01:07:00.213	1
SA6750-FRS-418C	11949.8346644317	2026-01-13 01:07:00.213	1
SA6750-HGD-301	54960.6149134976	2026-01-13 01:07:00.213	1
SA6750-HGS-301	49546.3706588784	2026-01-13 01:07:00.213	1
SA6750-IC4-301	5800.07185091675	2026-01-13 01:07:00.213	1
SA6750-IC5-301	73302.6620545784	2026-01-13 01:07:00.213	1
SA6750-N2-301	11989.3834812893	2026-01-13 01:07:00.213	1
SA6750-NC4-301	94611.6693050514	2026-01-13 01:07:00.213	1
SA6750-NC5-301	3154.95277466864	2026-01-13 01:07:00.213	1
SA6750-SG-301	48671.3564337784	2026-01-13 01:07:00.213	1
SA6750-TR-414A	15957.0841442293	2026-01-13 01:07:00.213	1
SA6750-TR-414B	56798.5527660615	2026-01-13 01:07:00.213	1
SA6750-TR-414C	46453.0105657521	2026-01-13 01:07:00.213	1
SA6750-TR-418A	84954.340820064	2026-01-13 01:07:00.213	1
SA6750-TR-418B	59512.214073006	2026-01-13 01:07:00.213	1
SA6750-TR-418C	70992.512454874	2026-01-13 01:07:00.213	1
SA6750-WCT-414A	69305.2867109105	2026-01-13 01:07:00.213	1
SA6750-WOB-301	34523.3599622905	2026-01-13 01:07:00.213	1
SA6800-C1-100	12388.703891678	2026-01-13 01:07:00.213	1
SA6800-C2-100	89526.8106509255	2026-01-13 01:07:00.213	1
SA6800-C3-100	65667.38278175	2026-01-13 01:07:00.213	1
SA6800-C6P-100	3487.72961093123	2026-01-13 01:07:00.213	1
SA6800-CO2-100	14404.1131228636	2026-01-13 01:07:00.213	1
SA6800-GHS-100	52254.5099134865	2026-01-13 01:07:00.213	1
SA6800-IC4-100	56595.925465172	2026-01-13 01:07:00.213	1
SA6800-IC5-100	9896.32987966798	2026-01-13 01:07:00.213	1
SA6800-N2-100	84006.8731453042	2026-01-13 01:07:00.213	1
SA6800-NC4-100	35774.9798833232	2026-01-13 01:07:00.213	1
SA6800-NC5-100	102.249933736978	2026-01-13 01:07:00.213	1
SA6800-SG-100	34673.2672528589	2026-01-13 01:07:00.213	1
SA6800-WI-100	37338.0659024099	2026-01-13 01:07:00.213	1
SA6810-DET0116A	54372.0990120343	2026-01-13 01:07:00.213	1
SA6810-DET0116B	18404.1204984585	2026-01-13 01:07:00.213	1
SA6810-DET0208A	30890.8890486936	2026-01-13 01:07:00.213	1
SA6810-DET0208B	57193.6876697226	2026-01-13 01:07:00.213	1
SA6810-EFR0116A	80739.7931577263	2026-01-13 01:07:00.213	1
SA6810-EFR0116B	85825.843355737	2026-01-13 01:07:00.213	1
SA6810-EFR0208A	1261.97380321205	2026-01-13 01:07:00.213	1
SA6810-EFR0208B	11731.3476385238	2026-01-13 01:07:00.213	1
SA6810-FRS0116A	86623.8618682871	2026-01-13 01:07:00.213	1
SA6810-FRS0116B	28059.6999660313	2026-01-13 01:07:00.213	1
SA6810-FRS0208A	32037.1523258542	2026-01-13 01:07:00.213	1
SA6810-FRS0208B	11652.6843686572	2026-01-13 01:07:00.213	1
SA6810DNTS0116A	48837.5970677437	2026-01-13 01:07:00.213	1
SA6810DNTS0116B	57076.7447618424	2026-01-13 01:07:00.213	1
SA6810DNTS0208A	96303.0622838095	2026-01-13 01:07:00.213	1
SA6810DNTS0208B	4008.75353341558	2026-01-13 01:07:00.213	1
SA690-C1-601	26313.0640467879	2026-01-13 01:07:00.213	1
SA690-C2-601	7805.74671300269	2026-01-13 01:07:00.213	1
SA690-C3-601	51937.5029465875	2026-01-13 01:07:00.213	1
SA690-C6-601	80950.6356865686	2026-01-13 01:07:00.213	1
SA690-CO2-601	67478.7645736292	2026-01-13 01:07:00.213	1
SA690-DET-712A	5967.36712526015	2026-01-13 01:07:00.213	1
SA690-DET-712B	44961.4646628865	2026-01-13 01:07:00.213	1
SA690-DET-712C	23710.312852599	2026-01-13 01:07:00.213	1
SA690-DET-712D	78104.1387181664	2026-01-13 01:07:00.213	1
SA690-DET-712E	45502.1311278913	2026-01-13 01:07:00.213	1
SA690-DNTS-712A	83534.0725825843	2026-01-13 01:07:00.213	1
SA690-DNTS-712B	60573.8827591942	2026-01-13 01:07:00.213	1
SA690-DNTS-712C	49408.0609361191	2026-01-13 01:07:00.213	1
SA690-DNTS-712D	58394.5888331017	2026-01-13 01:07:00.213	1
SA690-DNTS-712E	24278.5437987487	2026-01-13 01:07:00.213	1
SA690-EFR-712A	76897.8429624083	2026-01-13 01:07:00.213	1
SA690-EFR-712B	43440.0860142528	2026-01-13 01:07:00.213	1
SA690-EFR-712C	91574.5535162852	2026-01-13 01:07:00.213	1
SA690-EFR-712D	96122.8101658355	2026-01-13 01:07:00.213	1
SA690-EFR-712E	60281.9286324732	2026-01-13 01:07:00.213	1
SA690-FRS-712A	9155.02494624337	2026-01-13 01:07:00.213	1
SA690-FRS-712B	80775.9385095254	2026-01-13 01:07:00.213	1
SA690-FRS-712C	90692.7267195281	2026-01-13 01:07:00.213	1
SA690-FRS-712D	71570.8321850359	2026-01-13 01:07:00.213	1
SA690-FRS-712E	12293.1367936319	2026-01-13 01:07:00.213	1
SA690-HGD-601	754.656917970842	2026-01-13 01:07:00.213	1
SA690-HGS-601	98962.900334238	2026-01-13 01:07:00.213	1
SA690-IC4-601	50151.0501516724	2026-01-13 01:07:00.213	1
SA690-IC5-601	65487.9663305681	2026-01-13 01:07:00.213	1
SA690-N2-601	624.749254394973	2026-01-13 01:07:00.213	1
SA690-NC4-601	2598.6235352753	2026-01-13 01:07:00.213	1
SA690-NC5-601	58377.5644128786	2026-01-13 01:07:00.213	1
SA690-SG-601	70758.3563615526	2026-01-13 01:07:00.213	1
SA690-TR-712A	27386.9330845084	2026-01-13 01:07:00.213	1
SA690-TR-712B	84809.061881627	2026-01-13 01:07:00.213	1
SA690-TR-712C	69689.3836971598	2026-01-13 01:07:00.213	1
SA690-TR-712D	44041.6824444707	2026-01-13 01:07:00.213	1
SA690-TR-712E	63893.7354893939	2026-01-13 01:07:00.213	1
SA690-WC-712A	55823.1925023321	2026-01-13 01:07:00.213	1
SA690-WI-601	52681.6030536312	2026-01-13 01:07:00.213	1
SA690-WOB-601	62109.4723850527	2026-01-13 01:07:00.213	1
SA692-FR-001A	96571.1245842572	2026-01-13 01:07:00.213	1
SAAMC-FR-001A	32385.8735512316	2026-01-13 01:07:00.213	1
SAAMC-FR-001B	31435.8903981193	2026-01-13 01:07:00.213	1
SAAMC-FR-001C	84040.0124594434	2026-01-13 01:07:00.213	1
SAATB-FR-001A	21095.8563294553	2026-01-13 01:07:00.213	1
SAATB-FR-001B	41780.8365198898	2026-01-13 01:07:00.213	1
SABKD-FR-001A	97992.4362313885	2026-01-13 01:07:00.213	1
SABKD-FR-001B	28530.1573608856	2026-01-13 01:07:00.213	1
SABPL-CEFR-001A	14515.6577726938	2026-01-13 01:07:00.213	1
SABPL-CEFR-001B	71312.3596529541	2026-01-13 01:07:00.213	1
SABPL-DET-001A	14880.6325760295	2026-01-13 01:07:00.213	1
SABPL-DET-001B	52910.049530375	2026-01-13 01:07:00.213	1
SABPL-FQR-001A	45394.5262548774	2026-01-13 01:07:00.213	1
SABPL-FQR-001B	26636.3614525739	2026-01-13 01:07:00.213	1
SABPL-FR-001A	58887.2141063899	2026-01-13 01:07:00.213	1
SABPL-FR-001B	77823.5294021917	2026-01-13 01:07:00.213	1
SABPL-PR-002	57417.7590248902	2026-01-13 01:07:00.213	1
SABV10-CEF-001A	2430.51113940412	2026-01-13 01:07:00.213	1
SABV10-CEF-001B	60792.5698807735	2026-01-13 01:07:00.213	1
SABV10-CEF-001C	37179.9828915301	2026-01-13 01:07:00.213	1
SABV10-DET-001A	68138.4586998894	2026-01-13 01:07:00.213	1
SABV10-DET-001B	7079.05214359953	2026-01-13 01:07:00.213	1
SABV10-DET-001C	76774.0307847662	2026-01-13 01:07:00.213	1
SABV10-FQR-001A	8383.60928419605	2026-01-13 01:07:00.213	1
SABV10-FQR-001B	97931.9807993657	2026-01-13 01:07:00.213	1
SABV10-FQR-001C	4295.83663894023	2026-01-13 01:07:00.213	1
SABV10-FR-001A	51175.4225873647	2026-01-13 01:07:00.213	1
SABV10-FR-001B	13944.2790768245	2026-01-13 01:07:00.213	1
SABV10-FR-001C	25889.9349015296	2026-01-13 01:07:00.213	1
SABV10-PR-001	66076.2221148691	2026-01-13 01:07:00.213	1
SABV10-PR-002	66934.6966358103	2026-01-13 01:07:00.213	1
SABV10-WB-001	99099.5850567453	2026-01-13 01:07:00.213	1
SALKB-CEFR-001A	5030.02826456646	2026-01-13 01:07:00.213	1
SALKB-CEFR-001B	89200.2239552948	2026-01-13 01:07:00.213	1
SALKB-DET-001A	46589.9327660726	2026-01-13 01:07:00.213	1
SALKB-DET-001B	73200.7701334163	2026-01-13 01:07:00.213	1
SALKB-FQR-001A	72306.8716603467	2026-01-13 01:07:00.213	1
SALKB-FQR-001B	40000.3602678722	2026-01-13 01:07:00.213	1
SALKB-FR-001A	33496.1534190037	2026-01-13 01:07:00.213	1
SALKB-FR-001B	98626.7709118888	2026-01-13 01:07:00.213	1
SALKB-HV-001	958.140775596957	2026-01-13 01:07:00.213	1
SALKB-PR-002	3949.69692874773	2026-01-13 01:07:00.213	1
SALKB-WB-001	18022.8830089881	2026-01-13 01:07:00.213	1
SANVK-CEF-001A	68985.1114126863	2026-01-13 01:07:00.213	1
SANVK-CEFR-001B	25041.9892537514	2026-01-13 01:07:00.213	1
SANVK-CEFR-001C	76834.7506287352	2026-01-13 01:07:00.213	1
SANVK-DET-001A	36414.3549379621	2026-01-13 01:07:00.213	1
SANVK-DET-001B	90332.8600906391	2026-01-13 01:07:00.213	1
SANVK-DET-001C	93956.9558131881	2026-01-13 01:07:00.213	1
SANVK-FQR-001A	72672.3603624795	2026-01-13 01:07:00.213	1
SANVK-FQR-001B	78410.5267559007	2026-01-13 01:07:00.213	1
SANVK-FQR-001C	91175.1685111177	2026-01-13 01:07:00.213	1
SANVK-FR-001A	54139.7104064065	2026-01-13 01:07:00.213	1
SANVK-FR-001B	85139.7148012695	2026-01-13 01:07:00.213	1
SANVK-FR-001C	30544.0351098465	2026-01-13 01:07:00.213	1
SANVK-HV-001	966.096760743385	2026-01-13 01:07:00.213	1
SANVK-PR-002	57256.4706382617	2026-01-13 01:07:00.213	1
SANVK-WB-001	76319.6308970163	2026-01-13 01:07:00.213	1
SANVK-XR-001A	6173.30849488836	2026-01-13 01:07:00.213	1
SANVK-XR-001B	27325.2154111289	2026-01-13 01:07:00.213	1
SANVK-XR-001C	15117.3733827895	2026-01-13 01:07:00.213	1
SARGS-FR-001A	94499.838482616	2026-01-13 01:07:00.213	1
SARGS-FR-001B	16186.864528083	2026-01-13 01:07:00.213	1
SARGS-PR-002	34282.3338475201	2026-01-13 01:07:00.213	1
SARJN-FR-001A	73905.8740134755	2026-01-13 01:07:00.213	1
SARJN-FR-001B	85429.3624250846	2026-01-13 01:07:00.213	1
SARJN2-CEFR-001A	9323.8804261418	2026-01-13 01:07:00.213	1
SARJN2-CEFR-001B	7479.52721772728	2026-01-13 01:07:00.213	1
SARJN2-DET-001A	30402.064889718	2026-01-13 01:07:00.213	1
SARJN2-DET-001B	17406.2526515339	2026-01-13 01:07:00.213	1
SARJN2-FQR-001A	27653.644629687	2026-01-13 01:07:00.213	1
SARJN2-FQR-001B	63291.9532365948	2026-01-13 01:07:00.213	1
SARJN2-FR-001A	10912.4574868807	2026-01-13 01:07:00.213	1
SARJN2-FR-001B	98119.8600442589	2026-01-13 01:07:00.213	1
SARJN2-PR-004	96214.2950431277	2026-01-13 01:07:00.213	1
SASP71-SEND-GSM	28799.1132028421	2026-01-13 01:07:00.213	1
SASP79-FR-7901A	56424.5645039278	2026-01-13 01:07:00.213	1
West_Customer	34887.9169422837	2026-01-13 01:07:00.213	1
